participant,language,word,translation,knowledge,confidence,response_type,comments
5cffe99...,Spanish,perro,steel,FALSE,2,wrong,
5cffe99...,Spanish,pierna,mouse,FALSE,2,wrong,
5cffe99...,Spanish,tambor,tambourine,FALSE,2,wrong,revise
5cffe99...,Spanish,estrella,beer,FALSE,3,wrong,
5cffe99...,Spanish,flor,flower,FALSE,3,correct,
5cffe99...,Spanish,tobogan,tomorrow,FALSE,3,wrong,
5cffe99...,Spanish,buho,drink,FALSE,3,wrong,
5cffe99...,Spanish,grifo,foreigner,FALSE,3,wrong,
5cffe99...,Spanish,ladrillo,library,FALSE,3,wrong,
5cffe99...,Spanish,ombligo,omelette,FALSE,3,wrong,
5cffe99...,Spanish,pan,bread,FALSE,3,correct,
5cffe99...,Spanish,pastel,colour,FALSE,3,wrong,
5cffe99...,Spanish,plato,plate,FALSE,3,correct,
5cffe99...,Spanish,corona,sun,FALSE,4,wrong,
5cffe99...,Spanish,moneda,money,FALSE,4,correct,revise
5cffe99...,Spanish,patata,potato,FALSE,4,correct,
5cffe99...,Spanish,boton,button,FALSE,4,correct,
5cffe99...,Spanish,frambuesa,raspberry,FALSE,4,wrong,
5cffe99...,Spanish,mono,one,FALSE,4,wrong,
5cffe99...,Spanish,lengua,language,FALSE,5,correct,revise
5cffe99...,Spanish,mano,man,FALSE,5,wrong,
5cffe99...,Spanish,pluma,smoke,FALSE,5,wrong,
5cffe99...,Spanish,tomate,tomato,FALSE,5,correct,
5cffe99...,Spanish,naranja,orange,TRUE,5,correct,
5cffe99...,Spanish,pollo,chicken,TRUE,5,correct,
5cffe99...,Spanish,sol,sun,TRUE,6,correct,
5cffe99...,Spanish,tigre,tiger,TRUE,6,correct,
5cffe99...,Spanish,leon,lion,TRUE,6,correct,
5cffe99...,Spanish,luna,moon,TRUE,6,correct,
5cffe99...,Spanish,pantalon,trousers,TRUE,6,correct,
5cffe99...,Spanish,toro,bull,TRUE,6,correct,
5cffe99...,Spanish,guitarra,guitar,TRUE,7,correct,
5cffe99...,Spanish,cereza,beer,TRUE,7,false_friend,
5cffe99...,Spanish,chocolate,chocolate,TRUE,7,correct,
5cffe99...,Spanish,gato,cat,TRUE,7,correct,
5cffe99...,Spanish,ola,hello,TRUE,7,false_friend,
5cffe99...,Spanish,pelota,pilot,TRUE,7,wrong,
5cffe99...,Spanish,pinguino,penguin,TRUE,7,correct,
5cffe99...,Spanish,sandwich,sandwich,TRUE,7,correct,
5d131f8...,Catalan,abella,ocean,FALSE,0,wrong,
5d131f8...,Catalan,aigua,ice cubes,FALSE,0,wrong,
5d131f8...,Catalan,aixeta,apple,FALSE,0,wrong,
5d131f8...,Catalan,amanida,friend,FALSE,0,wrong,
5d131f8...,Catalan,ampolla,pasta,FALSE,0,wrong,
5d131f8...,Catalan,arbre,magician,FALSE,0,wrong,
5d131f8...,Catalan,berenar,banana,FALSE,0,wrong,
5d131f8...,Catalan,bibero,meat,FALSE,0,wrong,
5d131f8...,Catalan,bici,water,FALSE,0,wrong,
5d131f8...,Catalan,boca,nose,FALSE,0,wrong,
5d131f8...,Catalan,bolet,flower,FALSE,0,wrong,
5d131f8...,Catalan,bolquer,daffodill,FALSE,0,wrong,
5d131f8...,Catalan,bou,bow,FALSE,0,false_friend,
5d131f8...,Catalan,camisa,daisy,FALSE,0,wrong,
5d131f8...,Catalan,cavall,balloon,FALSE,0,wrong,
5d131f8...,Catalan,cirera,afternoon,FALSE,0,wrong,
5d131f8...,Catalan,colom,cologne,FALSE,0,wrong,
5d131f8...,Catalan,cotxe,cottage,FALSE,0,wrong,
5d131f8...,Catalan,cuc,chef,FALSE,0,wrong,
5d131f8...,Catalan,dit,dead,FALSE,0,wrong,
5d131f8...,Catalan,entrepa,entrepeneur,FALSE,0,wrong,
5d131f8...,Catalan,estruc,rose,FALSE,0,wrong,
5d131f8...,Catalan,flor,floor,FALSE,0,false_friend,
5d131f8...,Catalan,formiga,family,FALSE,0,wrong,
5d131f8...,Catalan,forquilla,food,FALSE,0,wrong,
5d131f8...,Catalan,fulla,bread,FALSE,0,wrong,
5d131f8...,Catalan,galeta,collection,FALSE,0,wrong,
5d131f8...,Catalan,galleda,leather,FALSE,0,wrong,
5d131f8...,Catalan,gat,cat,FALSE,0,correct,
5d131f8...,Catalan,gerd,red,FALSE,0,wrong,
5d131f8...,Catalan,globus,clothes,FALSE,0,wrong,
5d131f8...,Catalan,gorra,lettuce,FALSE,0,wrong,
5d131f8...,Catalan,lleo,sky,FALSE,0,wrong,
5d131f8...,Catalan,llibre,cleaner,FALSE,0,wrong,
5d131f8...,Catalan,lloro,euro,FALSE,0,wrong,
5d131f8...,Catalan,lluna,moon,FALSE,0,correct,
5d131f8...,Catalan,mico,shoes,FALSE,0,wrong,
5d131f8...,Catalan,mirall,lake,FALSE,0,wrong,
5d131f8...,Catalan,moneda,moon,FALSE,0,wrong,
5d131f8...,Catalan,moto,mango,FALSE,0,wrong,
5d131f8...,Catalan,mussol,sunshine,FALSE,0,wrong,
5d131f8...,Catalan,nas,rain,FALSE,0,wrong,
5d131f8...,Catalan,onada,another,FALSE,0,wrong,
5d131f8...,Catalan,orella,dessert,FALSE,0,wrong,
5d131f8...,Catalan,ovella,strawberry,FALSE,0,wrong,
5d131f8...,Catalan,pa,time,FALSE,0,wrong,
5d131f8...,Catalan,pernil,horse,FALSE,0,wrong,
5d131f8...,Catalan,peu,tongue,FALSE,0,wrong,
5d131f8...,Catalan,pingui,penguin,FALSE,0,correct,
5d131f8...,Catalan,plat,plait,FALSE,0,language,
5d131f8...,Catalan,ploma,clock,FALSE,0,wrong,
5d131f8...,Catalan,pollastre,pole,FALSE,0,wrong,
5d131f8...,Catalan,poma,carpet,FALSE,0,wrong,
5d131f8...,Catalan,porc,park,FALSE,0,wrong,
5d131f8...,Catalan,porta,tortilla,FALSE,0,wrong,
5d131f8...,Catalan,raspall,breathing,FALSE,0,wrong,
5d131f8...,Catalan,samarreta,orange,FALSE,0,wrong,
5d131f8...,Catalan,sol,sun,FALSE,0,correct,
5d131f8...,Catalan,taronja,orangutan,FALSE,0,wrong,
5d131f8...,Catalan,tisores,currency,FALSE,0,wrong,
5d131f8...,Catalan,tren,friend,FALSE,0,wrong,
5d131f8...,Catalan,ulleres,grapes,FALSE,0,wrong,
5d131f8...,Catalan,ungla,bed,FALSE,0,wrong,
5d131f8...,Catalan,vaixell,shell,FALSE,0,wrong,
5d131f8...,Catalan,cama,karma,FALSE,1,wrong,
5d131f8...,Catalan,casa,cars,FALSE,1,wrong,
5d131f8...,Catalan,esponja,sponge,FALSE,1,correct,
5d131f8...,Catalan,planta,plants,FALSE,1,typo,
5d131f8...,Catalan,tobogan,sledge,FALSE,1,wrong,revise
5d131f8...,Catalan,ull,oil,FALSE,1,wrong,
5d131f8...,Catalan,bol,ball,FALSE,2,false_friend,
5d131f8...,Catalan,boto,butter,FALSE,2,wrong,
5d131f8...,Catalan,corona,beer,FALSE,2,wrong,revise
5d131f8...,Catalan,jaqueta,jacket,FALSE,2,correct,
5d131f8...,Catalan,tigre,tiger,FALSE,2,correct,
5d131f8...,Catalan,ma,mother,FALSE,4,wrong,
5d131f8...,Catalan,patata,potato,FALSE,4,correct,
5d131f8...,Catalan,tomaquet,tomato,FALSE,4,correct,
5d131f8...,Catalan,papallona,butterfly,FALSE,6,correct,
5d131f8...,Catalan,xocolata,chocolate,FALSE,7,correct,
5d131f8...,Catalan,caixa,money,TRUE,2,wrong,
5d131f8...,Catalan,estrella,australia,TRUE,4,wrong,
5d131f8...,Catalan,girafa,giraffe,TRUE,4,correct,
5d131f8...,Catalan,guitarra,guitar,TRUE,4,correct,
5d131f8...,Catalan,zebra,zebra,TRUE,4,correct,
5d131f8...,Catalan,got,god,TRUE,7,wrong,
5d20e90...,Catalan,amanida,skirt,FALSE,0,wrong,
5d20e90...,Catalan,galleda,glove,FALSE,0,wrong,
5d20e90...,Catalan,mico,short/small,FALSE,0,wrong,
5d20e90...,Catalan,moneda,rabbit,FALSE,0,wrong,
5d20e90...,Catalan,nas,that,FALSE,0,wrong,
5d20e90...,Catalan,pernil,honey,FALSE,0,wrong,
5d20e90...,Catalan,samarreta,hat,FALSE,0,wrong,
5d20e90...,Catalan,tisores,teeth,FALSE,0,wrong,
5d20e90...,Catalan,ungla,ruler,FALSE,0,wrong,
5d20e90...,Catalan,aixeta,sit,FALSE,1,wrong,
5d20e90...,Catalan,ampolla,free,FALSE,1,wrong,
5d20e90...,Catalan,bibero,bear,FALSE,1,wrong,
5d20e90...,Catalan,bolet,baker,FALSE,1,wrong,
5d20e90...,Catalan,caixa,money,FALSE,1,wrong,
5d20e90...,Catalan,cama,camel,FALSE,1,wrong,
5d20e90...,Catalan,corona,crown,FALSE,1,correct,
5d20e90...,Catalan,entrepa,listen,FALSE,1,wrong,
5d20e90...,Catalan,esponja,thief,FALSE,1,wrong,
5d20e90...,Catalan,fulla,food,FALSE,1,wrong,
5d20e90...,Catalan,gerd,generous,FALSE,1,wrong,
5d20e90...,Catalan,gorra,throat,FALSE,1,wrong,
5d20e90...,Catalan,lleo,talk,FALSE,1,wrong,
5d20e90...,Catalan,lloro,yes,FALSE,1,wrong,
5d20e90...,Catalan,mirall,cousin,FALSE,1,wrong,
5d20e90...,Catalan,mussol,cloudy,FALSE,1,wrong,
5d20e90...,Catalan,ovella,well,FALSE,1,wrong,
5d20e90...,Catalan,papallona,grandpa,FALSE,1,wrong,
5d20e90...,Catalan,plat,bad,FALSE,1,wrong,
5d20e90...,Catalan,ploma,balloon,FALSE,1,wrong,
5d20e90...,Catalan,pollastre,prostitute,FALSE,1,wrong,
5d20e90...,Catalan,poma,hat,FALSE,1,wrong,
5d20e90...,Catalan,taronja,puppy,FALSE,1,wrong,
5d20e90...,Catalan,tobogan,snack,FALSE,1,wrong,
5d20e90...,Catalan,ull,owl,FALSE,1,wrong,
5d20e90...,Catalan,vaixell,away,FALSE,1,wrong,
5d20e90...,Catalan,abella,eyes,FALSE,2,wrong,
5d20e90...,Catalan,berenar,arms,FALSE,2,wrong,
5d20e90...,Catalan,bolquer,but why,FALSE,2,wrong,
5d20e90...,Catalan,cirera,dance,FALSE,2,wrong,
5d20e90...,Catalan,colom,type of cheese,FALSE,2,wrong,
5d20e90...,Catalan,cuc,cook,FALSE,2,false_friend,
5d20e90...,Catalan,estruc,wide,FALSE,2,wrong,
5d20e90...,Catalan,gat,police,FALSE,2,wrong,
5d20e90...,Catalan,globus,globes,FALSE,2,wrong,
5d20e90...,Catalan,moto,death,FALSE,2,wrong,
5d20e90...,Catalan,onada,doesnt matter,FALSE,2,wrong,
5d20e90...,Catalan,peu,hair,FALSE,2,wrong,
5d20e90...,Catalan,porc,pork,FALSE,2,correct,
5d20e90...,Catalan,tren,train,FALSE,2,correct,
5d20e90...,Catalan,bou,ball,FALSE,3,wrong,
5d20e90...,Catalan,casa,house,FALSE,3,correct,
5d20e90...,Catalan,cavall,horse,FALSE,3,correct,
5d20e90...,Catalan,cotxe,shell,FALSE,3,wrong,
5d20e90...,Catalan,forquilla,why,FALSE,3,wrong,
5d20e90...,Catalan,galeta,pancake,FALSE,3,wrong,
5d20e90...,Catalan,raspall,relax,FALSE,3,wrong,
5d20e90...,Catalan,bol,ball,FALSE,4,false_friend,
5d20e90...,Catalan,got,god,FALSE,4,false_friend,
5d20e90...,Catalan,formiga,friend,FALSE,5,wrong,
5d20e90...,Catalan,zebra,zebra,FALSE,6,correct,
5d20e90...,Catalan,arbre,yellow,TRUE,0,wrong,
5d20e90...,Catalan,boto,why,TRUE,1,wrong,
5d20e90...,Catalan,estrella,a stranger,TRUE,1,wrong,
5d20e90...,Catalan,pa,sheep,TRUE,1,wrong,
5d20e90...,Catalan,ma,sea,TRUE,2,wrong,
5d20e90...,Catalan,aigua,water,TRUE,3,correct,
5d20e90...,Catalan,flor,flour/flower,TRUE,3,false_friend,
5d20e90...,Catalan,planta,foot,TRUE,3,wrong,
5d20e90...,Catalan,bici,bike,TRUE,4,correct,
5d20e90...,Catalan,camisa,blouse/shirt,TRUE,4,correct,
5d20e90...,Catalan,jaqueta,jacket,TRUE,4,correct,
5d20e90...,Catalan,llibre,book,TRUE,4,correct,
5d20e90...,Catalan,orella,ears,TRUE,4,typo,
5d20e90...,Catalan,porta,wearing,TRUE,4,wrong,
5d20e90...,Catalan,ulleres,ears,TRUE,4,wrong,
5d20e90...,Catalan,pingui,penguin,TRUE,6,correct,
5d20e90...,Catalan,boca,mouth,TRUE,7,correct,
5d20e90...,Catalan,dit,yes,TRUE,7,wrong,
5d20e90...,Catalan,girafa,giraffe,TRUE,7,correct,
5d20e90...,Catalan,guitarra,guitar,TRUE,7,correct,
5d20e90...,Catalan,lluna,moon,TRUE,7,correct,
5d20e90...,Catalan,patata,potato,TRUE,7,correct,
5d20e90...,Catalan,sol,sun,TRUE,7,correct,
5d20e90...,Catalan,tigre,tiger,TRUE,7,correct,
5d20e90...,Catalan,tomaquet,tomato,TRUE,7,correct,
5d20e90...,Catalan,xocolata,chocolate,TRUE,7,correct,
5d5a8cb...,Catalan,abella,hello,FALSE,0,wrong,
5d5a8cb...,Catalan,aixeta,shed,FALSE,0,wrong,
5d5a8cb...,Catalan,amanida,party,FALSE,0,wrong,
5d5a8cb...,Catalan,ampolla,horse,FALSE,0,wrong,
5d5a8cb...,Catalan,arbre,bringer,FALSE,0,wrong,
5d5a8cb...,Catalan,berenar,bread,FALSE,0,wrong,
5d5a8cb...,Catalan,bibero,surprised,FALSE,0,wrong,
5d5a8cb...,Catalan,bici,drink,FALSE,0,wrong,
5d5a8cb...,Catalan,boca,ball,FALSE,0,wrong,
5d5a8cb...,Catalan,bol,ball,FALSE,0,false_friend,
5d5a8cb...,Catalan,bolet,bullet,FALSE,0,false_friend,
5d5a8cb...,Catalan,bolquer,bullet,FALSE,0,wrong,
5d5a8cb...,Catalan,boto,ball,FALSE,0,wrong,
5d5a8cb...,Catalan,bou,ball,FALSE,0,wrong,
5d5a8cb...,Catalan,caixa,cash,FALSE,0,false_friend,
5d5a8cb...,Catalan,cirera,lioness,FALSE,0,wrong,
5d5a8cb...,Catalan,colom,tea,FALSE,0,wrong,
5d5a8cb...,Catalan,cuc,cook,FALSE,0,false_friend,
5d5a8cb...,Catalan,entrepa,antelope,FALSE,0,wrong,
5d5a8cb...,Catalan,estrella,surprised,FALSE,0,wrong,
5d5a8cb...,Catalan,flor,melon,FALSE,0,wrong,
5d5a8cb...,Catalan,forquilla,fork,FALSE,0,correct,
5d5a8cb...,Catalan,galleda,goat,FALSE,0,wrong,
5d5a8cb...,Catalan,gat,potato,FALSE,0,wrong,
5d5a8cb...,Catalan,gerd,gem,FALSE,0,wrong,
5d5a8cb...,Catalan,gorra,goat,FALSE,0,wrong,
5d5a8cb...,Catalan,got,goat,FALSE,0,false_friend,
5d5a8cb...,Catalan,lloro,lion,FALSE,0,wrong,
5d5a8cb...,Catalan,ma,mother,FALSE,0,wrong,
5d5a8cb...,Catalan,mico,milk,FALSE,0,wrong,
5d5a8cb...,Catalan,moto,motor,FALSE,0,false_friend,
5d5a8cb...,Catalan,mussol,mussel,FALSE,0,wrong,
5d5a8cb...,Catalan,nas,no,FALSE,0,wrong,
5d5a8cb...,Catalan,onada,surprise,FALSE,0,wrong,
5d5a8cb...,Catalan,orella,umbrella,FALSE,0,wrong,
5d5a8cb...,Catalan,ovella,celebrate,FALSE,0,wrong,
5d5a8cb...,Catalan,papallona,tortilla,FALSE,0,wrong,
5d5a8cb...,Catalan,pernil,milk,FALSE,0,wrong,
5d5a8cb...,Catalan,plat,plate,FALSE,0,correct,
5d5a8cb...,Catalan,pollastre,mango,FALSE,0,wrong,
5d5a8cb...,Catalan,porc,pig,FALSE,0,correct,
5d5a8cb...,Catalan,raspall,brother,FALSE,0,wrong,
5d5a8cb...,Catalan,samarreta,maraca,FALSE,0,wrong,
5d5a8cb...,Catalan,tisores,library,FALSE,0,wrong,
5d5a8cb...,Catalan,tobogan,totem,FALSE,0,wrong,
5d5a8cb...,Catalan,ull,oil,FALSE,0,wrong,
5d5a8cb...,Catalan,ulleres,travel,FALSE,0,wrong,
5d5a8cb...,Catalan,vaixell,star,FALSE,0,wrong,
5d5a8cb...,Catalan,aigua,mother,FALSE,1,wrong,
5d5a8cb...,Catalan,cavall,horse,FALSE,1,correct,
5d5a8cb...,Catalan,dit,speak,FALSE,1,wrong,
5d5a8cb...,Catalan,esponja,sponge,FALSE,1,correct,
5d5a8cb...,Catalan,estruc,shoes,FALSE,1,wrong,
5d5a8cb...,Catalan,fulla,fountain,FALSE,1,wrong,
5d5a8cb...,Catalan,galeta,bicycle,FALSE,1,wrong,
5d5a8cb...,Catalan,globus,globe,FALSE,1,wrong,
5d5a8cb...,Catalan,mirall,morale,FALSE,1,wrong,
5d5a8cb...,Catalan,moneda,money,FALSE,1,correct,revise
5d5a8cb...,Catalan,pa,father,FALSE,1,wrong,
5d5a8cb...,Catalan,patata,potato,FALSE,1,correct,
5d5a8cb...,Catalan,peu,father,FALSE,1,wrong,
5d5a8cb...,Catalan,pingui,penguin,FALSE,1,correct,
5d5a8cb...,Catalan,planta,flower,FALSE,1,wrong,
5d5a8cb...,Catalan,ploma,feather,FALSE,1,correct,
5d5a8cb...,Catalan,tomaquet,tomato,FALSE,1,correct,
5d5a8cb...,Catalan,tren,train,FALSE,1,correct,
5d5a8cb...,Catalan,ungla,eye,FALSE,1,wrong,
5d5a8cb...,Catalan,cama,top,FALSE,2,wrong,
5d5a8cb...,Catalan,corona,crown,FALSE,2,correct,
5d5a8cb...,Catalan,cotxe,coffee,FALSE,2,wrong,
5d5a8cb...,Catalan,formiga,friend,FALSE,2,wrong,
5d5a8cb...,Catalan,lleo,water,FALSE,2,wrong,
5d5a8cb...,Catalan,taronja,trousers,FALSE,2,wrong,
5d5a8cb...,Catalan,jaqueta,jacket,FALSE,3,correct,
5d5a8cb...,Catalan,poma,apple,FALSE,3,correct,
5d5a8cb...,Catalan,camisa,shirt,FALSE,4,correct,
5d5a8cb...,Catalan,guitarra,guitar,FALSE,4,correct,
5d5a8cb...,Catalan,casa,house,FALSE,5,correct,
5d5a8cb...,Catalan,girafa,giraffe,FALSE,5,correct,
5d5a8cb...,Catalan,lluna,moon,FALSE,5,correct,
5d5a8cb...,Catalan,tigre,tiger,FALSE,5,correct,
5d5a8cb...,Catalan,llibre,book,FALSE,6,correct,
5d5a8cb...,Catalan,porta,door,FALSE,6,correct,
5d5a8cb...,Catalan,sol,sun,FALSE,6,correct,
5d5a8cb...,Catalan,xocolata,chocolate,FALSE,6,correct,
5d5a8cb...,Catalan,zebra,zebra,FALSE,6,correct,
5e19d09...,Spanish,bici,beef,FALSE,0,wrong,
5e19d09...,Spanish,boca,walker,FALSE,0,wrong,
5e19d09...,Spanish,camisa,chair,FALSE,0,wrong,
5e19d09...,Spanish,esponja,car,FALSE,0,wrong,
5e19d09...,Spanish,flor,floral,FALSE,0,wrong,revise
5e19d09...,Spanish,moneda,neighbour,FALSE,0,wrong,
5e19d09...,Spanish,patata,potato,FALSE,0,correct,
5e19d09...,Spanish,tobogan,double,FALSE,0,wrong,
5e19d09...,Spanish,arbol,highball,FALSE,0,wrong,
5e19d09...,Spanish,avestruz,sad,FALSE,0,wrong,
5e19d09...,Spanish,barco,barcode,FALSE,0,false_friend,
5e19d09...,Spanish,biberon,restaurant,FALSE,0,wrong,
5e19d09...,Spanish,bocadillo,popcorn,FALSE,0,wrong,
5e19d09...,Spanish,boton,baton,FALSE,0,wrong,
5e19d09...,Spanish,brazo,brat,FALSE,0,wrong,
5e19d09...,Spanish,buho,ball,FALSE,0,wrong,
5e19d09...,Spanish,caballo,caravan,FALSE,0,wrong,
5e19d09...,Spanish,calcetin,cathedral,FALSE,0,wrong,
5e19d09...,Spanish,camiseta,seated,FALSE,0,wrong,
5e19d09...,Spanish,caracol,carousel,FALSE,0,wrong,
5e19d09...,Spanish,cebra,favourite,FALSE,0,wrong,
5e19d09...,Spanish,cepillo,fabulous,FALSE,0,wrong,
5e19d09...,Spanish,cerdo,tree,FALSE,0,wrong,
5e19d09...,Spanish,cereza,sun,FALSE,0,wrong,
5e19d09...,Spanish,cesta,festival,FALSE,0,wrong,
5e19d09...,Spanish,cielo,walk,FALSE,0,wrong,
5e19d09...,Spanish,cubo,cat,FALSE,0,wrong,
5e19d09...,Spanish,cuchara,grape,FALSE,0,wrong,
5e19d09...,Spanish,dedo,day,FALSE,0,wrong,
5e19d09...,Spanish,frambuesa,umbrella,FALSE,0,wrong,
5e19d09...,Spanish,gafas,gaarden hose,FALSE,0,wrong,
5e19d09...,Spanish,galleta,gutter,FALSE,0,wrong,
5e19d09...,Spanish,gallina,hyena,FALSE,0,wrong,
5e19d09...,Spanish,gato,garden,FALSE,0,wrong,
5e19d09...,Spanish,gorrion,garden,FALSE,0,wrong,
5e19d09...,Spanish,gorro,goat,FALSE,0,wrong,
5e19d09...,Spanish,gusano,piano,FALSE,0,wrong,
5e19d09...,Spanish,jirafa,history,FALSE,0,wrong,
5e19d09...,Spanish,ladrillo,reading,FALSE,0,wrong,
5e19d09...,Spanish,lapiz,happy,FALSE,0,wrong,
5e19d09...,Spanish,lengua,language,FALSE,0,correct,revise
5e19d09...,Spanish,leon,label,FALSE,0,wrong,
5e19d09...,Spanish,libro,child,FALSE,0,wrong,
5e19d09...,Spanish,loro,loyal,FALSE,0,wrong,
5e19d09...,Spanish,mano,man,FALSE,0,wrong,
5e19d09...,Spanish,manzana,moonlight,FALSE,0,wrong,
5e19d09...,Spanish,mariposa,poster,FALSE,0,wrong,
5e19d09...,Spanish,martillo,marriage,FALSE,0,wrong,
5e19d09...,Spanish,mono,moon,FALSE,0,wrong,
5e19d09...,Spanish,muneca,moonlight,FALSE,0,wrong,
5e19d09...,Spanish,naranja,night,FALSE,0,wrong,
5e19d09...,Spanish,nariz,knife,FALSE,0,wrong,
5e19d09...,Spanish,ombligo,leaving,FALSE,0,wrong,
5e19d09...,Spanish,osito,cheese,FALSE,0,wrong,
5e19d09...,Spanish,oveja,observant,FALSE,0,wrong,
5e19d09...,Spanish,pajaro,parking,FALSE,0,wrong,
5e19d09...,Spanish,pato,party,FALSE,0,wrong,
5e19d09...,Spanish,pelota,pillow,FALSE,0,wrong,
5e19d09...,Spanish,perro,parent,FALSE,0,wrong,
5e19d09...,Spanish,pie,play,FALSE,0,wrong,
5e19d09...,Spanish,platano,plant,FALSE,0,wrong,
5e19d09...,Spanish,plato,plant,FALSE,0,wrong,
5e19d09...,Spanish,pluma,plum,FALSE,0,false_friend,
5e19d09...,Spanish,pollo,pony,FALSE,0,wrong,
5e19d09...,Spanish,tijeras,behaviour,FALSE,0,wrong,
5e19d09...,Spanish,toro,toast,FALSE,0,wrong,
5e19d09...,Spanish,ventana,banana,FALSE,0,wrong,
5e19d09...,Spanish,zanahoria,drink,FALSE,0,wrong,
5e19d09...,Spanish,bol,ball,FALSE,1,false_friend,
5e19d09...,Spanish,corona,corona,FALSE,1,wrong,revise
5e19d09...,Spanish,estrella,stranger,FALSE,1,wrong,
5e19d09...,Spanish,moto,motor,FALSE,1,false_friend,
5e19d09...,Spanish,sol,salt,FALSE,1,wrong,
5e19d09...,Spanish,tigre,theater,FALSE,1,wrong,
5e19d09...,Spanish,tren,train,FALSE,1,correct,
5e19d09...,Spanish,boli,ball,FALSE,1,wrong,
5e19d09...,Spanish,botella,potato,FALSE,1,wrong,
5e19d09...,Spanish,burro,town,FALSE,1,wrong,
5e19d09...,Spanish,caja,car,FALSE,1,wrong,
5e19d09...,Spanish,chaqueta,bread,FALSE,1,wrong,
5e19d09...,Spanish,coche,coach,FALSE,1,wrong,
5e19d09...,Spanish,globo,global,FALSE,1,wrong,
5e19d09...,Spanish,grifo,gleeful,FALSE,1,wrong,
5e19d09...,Spanish,hormiga,omega,FALSE,1,wrong,
5e19d09...,Spanish,leche,lecture,FALSE,1,wrong,
5e19d09...,Spanish,luna,moon,FALSE,1,correct,
5e19d09...,Spanish,pan,pan,FALSE,1,false_friend,
5e19d09...,Spanish,panal,pineapple,FALSE,1,wrong,
5e19d09...,Spanish,pantalon,trousers,FALSE,1,correct,
5e19d09...,Spanish,pastel,pastel,FALSE,1,wrong,
5e19d09...,Spanish,pez,pear,FALSE,1,wrong,
5e19d09...,Spanish,pierna,goodbye,FALSE,1,wrong,
5e19d09...,Spanish,pinguino,penguin,FALSE,1,correct,
5e19d09...,Spanish,puerta,greetings,FALSE,1,wrong,
5e19d09...,Spanish,tambor,trombone,FALSE,1,wrong,
5e19d09...,Spanish,tenedor,telephone,FALSE,1,wrong,
5e19d09...,Spanish,guitarra,guitar,FALSE,2,correct,
5e19d09...,Spanish,chocolate,chocolate,FALSE,2,correct,
5e19d09...,Spanish,mesa,mess,FALSE,2,wrong,
5e19d09...,Spanish,tomate,tomato,FALSE,3,correct,
5e19d09...,Spanish,ola,hello,TRUE,3,false_friend,
5e19d09...,Spanish,sandwich,sandwich,TRUE,3,correct,
5e36be2...,Catalan,pollastre,pull,FALSE,0,wrong,
5e36be2...,Catalan,taronja,trouble,FALSE,0,wrong,
5e36be2...,Catalan,abella,family,FALSE,1,wrong,
5e36be2...,Catalan,aigua,fire,FALSE,1,wrong,
5e36be2...,Catalan,amanida,animal,FALSE,1,wrong,
5e36be2...,Catalan,ampolla,component,FALSE,1,wrong,
5e36be2...,Catalan,arbre,harbour,FALSE,1,wrong,
5e36be2...,Catalan,berenar,grenade,FALSE,1,wrong,
5e36be2...,Catalan,bol,ball,FALSE,1,wrong,
5e36be2...,Catalan,bolquer,bulk,FALSE,1,wrong,
5e36be2...,Catalan,boto,button,FALSE,1,correct,
5e36be2...,Catalan,cama,comma,FALSE,1,wrong,
5e36be2...,Catalan,camisa,camiimile,FALSE,1,language,revise
5e36be2...,Catalan,casa,house,FALSE,1,correct,
5e36be2...,Catalan,cavall,lets go,FALSE,1,wrong,
5e36be2...,Catalan,cotxe,catch,FALSE,1,wrong,
5e36be2...,Catalan,dit,bees,FALSE,1,wrong,
5e36be2...,Catalan,entrepa,trapezium,FALSE,1,wrong,
5e36be2...,Catalan,estruc,trust,FALSE,1,wrong,
5e36be2...,Catalan,fulla,mouse,FALSE,1,wrong,
5e36be2...,Catalan,galeta,collect,FALSE,1,wrong,
5e36be2...,Catalan,gat,guard,FALSE,1,wrong,
5e36be2...,Catalan,globus,globe,FALSE,1,wrong,
5e36be2...,Catalan,gorra,gore,FALSE,1,wrong,
5e36be2...,Catalan,got,god,FALSE,1,false_friend,
5e36be2...,Catalan,lleo,moon,FALSE,1,wrong,
5e36be2...,Catalan,llibre,liberya,FALSE,1,wrong,
5e36be2...,Catalan,ma,mars,FALSE,1,wrong,
5e36be2...,Catalan,mico,microphone,FALSE,1,wrong,
5e36be2...,Catalan,mirall,morale,FALSE,1,wrong,
5e36be2...,Catalan,moneda,coin,FALSE,1,correct,
5e36be2...,Catalan,moto,car,FALSE,1,wrong,
5e36be2...,Catalan,mussol,music,FALSE,1,wrong,
5e36be2...,Catalan,nas,knife,FALSE,1,wrong,
5e36be2...,Catalan,onada,banana,FALSE,1,wrong,
5e36be2...,Catalan,ovella,ten,FALSE,1,wrong,
5e36be2...,Catalan,pa,sheep,FALSE,1,wrong,
5e36be2...,Catalan,papallona,father,FALSE,1,wrong,
5e36be2...,Catalan,pernil,family,FALSE,1,wrong,
5e36be2...,Catalan,peu,thousand,FALSE,1,wrong,
5e36be2...,Catalan,planta,plant,FALSE,1,correct,
5e36be2...,Catalan,plat,plate,FALSE,1,correct,
5e36be2...,Catalan,ploma,plum,FALSE,1,false_friend,
5e36be2...,Catalan,porta,porto,FALSE,1,wrong,
5e36be2...,Catalan,samarreta,bayonet,FALSE,1,wrong,
